LINESTRING (-79.43698 -5.288779, -79.39917 -5.25248)
LINESTRING (-79.39917 -5.25248, -79.348953 -5.259271)
LINESTRING (-80.859598 -5.281361, -80.849344 -5.298361)
LINESTRING (-80.849344 -5.298361, -80.805602 -5.338551)
LINESTRING (-80.805602 -5.338551, -80.724094 -5.352174)
LINESTRING (-80.724094 -5.352174, -80.700361 -5.40615)
LINESTRING (-80.700361 -5.40615, -80.70543 -5.429529)
LINESTRING (-80.70543 -5.429529, -80.721572 -5.421438)
LINESTRING (-80.721572 -5.421438, -80.74916 -5.413369)
LINESTRING (-80.74916 -5.413369, -80.96149 -5.311047)
LINESTRING (-80.96149 -5.311047, -81.025422 -5.242789)
LINESTRING (-81.025422 -5.242789, -81.006562 -5.232717)
LINESTRING (-81.006562 -5.232717, -80.939232 -5.237543)
LINESTRING (-80.939232 -5.237543, -80.859598 -5.281361)
LINESTRING (-80.699234 -5.31317, -80.67782 -5.37343)
LINESTRING (-80.67782 -5.37343, -80.649908 -5.396777)
LINESTRING (-80.649908 -5.396777, -80.700361 -5.40615)
LINESTRING (-80.700361 -5.40615, -80.724094 -5.352174)
LINESTRING (-80.724094 -5.352174, -80.805602 -5.338551)
LINESTRING (-80.805602 -5.338551, -80.849344 -5.298361)
LINESTRING (-80.849344 -5.298361, -80.827699 -5.22501)
LINESTRING (-80.827699 -5.22501, -80.800992 -5.212682)
LINESTRING (-80.800992 -5.212682, -80.750506 -5.290965)
LINESTRING (-80.750506 -5.290965, -80.699234 -5.31317)
LINESTRING (-79.720037 -5.215254, -79.694496 -5.258051)
LINESTRING (-79.694496 -5.258051, -79.655197 -5.333299)
LINESTRING (-79.655197 -5.333299, -79.662824 -5.368953)
LINESTRING (-79.662824 -5.368953, -79.731986 -5.377045)
LINESTRING (-79.731986 -5.377045, -79.816246 -5.320373)
LINESTRING (-79.816246 -5.320373, -79.825773 -5.26268)
LINESTRING (-79.825773 -5.26268, -79.807998 -5.229615)
LINESTRING (-79.807998 -5.229615, -79.735414 -5.204785)
LINESTRING (-79.735414 -5.204785, -79.720037 -5.215254)
LINESTRING (-78.898498 -5.192467, -78.889677 -5.220061)
LINESTRING (-78.889677 -5.220061, -78.815371 -5.2561)
LINESTRING (-78.815371 -5.2561, -78.794598 -5.335102)
LINESTRING (-78.794598 -5.335102, -78.760781 -5.374141)
LINESTRING (-78.760781 -5.374141, -78.786347 -5.428189)
LINESTRING (-78.786347 -5.428189, -78.832421 -5.443911)
LINESTRING (-78.832421 -5.443911, -78.842443 -5.402432)
LINESTRING (-78.842443 -5.402432, -78.898908 -5.33875)
LINESTRING (-78.898908 -5.33875, -79.002852 -5.317842)
LINESTRING (-79.002852 -5.317842, -79.008705 -5.259906)
LINESTRING (-79.008705 -5.259906, -79.008004 -5.258342)
LINESTRING (-79.008004 -5.258342, -78.956922 -5.234687)
LINESTRING (-78.956922 -5.234687, -78.94198 -5.200473)
LINESTRING (-78.94198 -5.200473, -78.898498 -5.192467)
LINESTRING (-79.890949 -5.189019, -79.807998 -5.229615)
LINESTRING (-79.807998 -5.229615, -79.825773 -5.26268)
LINESTRING (-79.825773 -5.26268, -79.866193 -5.264484)
LINESTRING (-79.866193 -5.264484, -79.911139 -5.296266)
LINESTRING (-79.911139 -5.296266, -79.898475 -5.333535)
LINESTRING (-79.898475 -5.333535, -79.938666 -5.379174)
LINESTRING (-79.938666 -5.379174, -80.010912 -5.277252)
LINESTRING (-80.010912 -5.277252, -79.998359 -5.244705)
LINESTRING (-79.998359 -5.244705, -80.017119 -5.207242)
LINESTRING (-80.017119 -5.207242, -79.9636 -5.214769)
LINESTRING (-79.9636 -5.214769, -79.930199 -5.195748)
LINESTRING (-79.930199 -5.195748, -79.890949 -5.189019)
LINESTRING (-72.193217 -14.06625, -72.203353 -14.117258)
LINESTRING (-72.203353 -14.117258, -72.14598 -14.148277)
LINESTRING (-72.14598 -14.148277, -72.172298 -14.185039)
LINESTRING (-72.172298 -14.185039, -72.220128 -14.178153)
LINESTRING (-72.220128 -14.178153, -72.269942 -14.233005)
LINESTRING (-72.269942 -14.233005, -72.336911 -14.275112)
LINESTRING (-72.336911 -14.275112, -72.350945 -14.303705)
LINESTRING (-72.350945 -14.303705, -72.417141 -14.279606)
LINESTRING (-72.417141 -14.279606, -72.443443 -14.226378)
LINESTRING (-72.443443 -14.226378, -72.479756 -14.201674)
LINESTRING (-72.479756 -14.201674, -72.46254 -14.183141)
LINESTRING (-72.46254 -14.183141, -72.421008 -14.208369)
LINESTRING (-72.421008 -14.208369, -72.386336 -14.206684)
LINESTRING (-72.386336 -14.206684, -72.381717 -14.168185)
LINESTRING (-72.381717 -14.168185, -72.351736 -14.139707)
LINESTRING (-72.351736 -14.139707, -72.368558 -14.079731)
LINESTRING (-72.368558 -14.079731, -72.331588 -14.053828)
LINESTRING (-72.331588 -14.053828, -72.303288 -14.052434)
LINESTRING (-72.303288 -14.052434, -72.259172 -14.089987)
LINESTRING (-72.259172 -14.089987, -72.241471 -14.067035)
LINESTRING (-72.241471 -14.067035, -72.193217 -14.06625)
LINESTRING (-71.439326 -14.080014, -71.44034 -14.103666)
LINESTRING (-71.44034 -14.103666, -71.47214 -14.131672)
LINESTRING (-71.47214 -14.131672, -71.491817 -14.13828)
LINESTRING (-71.491817 -14.13828, -71.546317 -14.090181)
LINESTRING (-71.546317 -14.090181, -71.508396 -14.09913)
LINESTRING (-71.508396 -14.09913, -71.452158 -14.051213)
LINESTRING (-71.452158 -14.051213, -71.439326 -14.080014)
LINESTRING (-73.377117 -14.07597, -73.409812 -14.107336)
LINESTRING (-73.409812 -14.107336, -73.486767 -14.145771)
LINESTRING (-73.486767 -14.145771, -73.586625 -14.110342)
LINESTRING (-73.586625 -14.110342, -73.614387 -14.076521)
LINESTRING (-73.614387 -14.076521, -73.615576 -14.069426)
LINESTRING (-73.615576 -14.069426, -73.594867 -14.064523)
LINESTRING (-73.594867 -14.064523, -73.566699 -14.06093)
LINESTRING (-73.566699 -14.06093, -73.520155 -14.106393)
LINESTRING (-73.520155 -14.106393, -73.488805 -14.105565)
LINESTRING (-73.488805 -14.105565, -73.410987 -14.050605)
LINESTRING (-73.410987 -14.050605, -73.377117 -14.07597)
LINESTRING (-75.674539 -14.047863, -75.718935 -14.07555)
LINESTRING (-75.718935 -14.07555, -75.727664 -14.051894)
LINESTRING (-75.727664 -14.051894, -75.674539 -14.047863)
LINESTRING (-75.728783 -14.042783, -75.727664 -14.051894)
LINESTRING (-75.727664 -14.051894, -75.718935 -14.07555)
LINESTRING (-75.718935 -14.07555, -75.71909 -14.104953)
LINESTRING (-75.71909 -14.104953, -75.728221 -14.131506)
LINESTRING (-75.728221 -14.131506, -75.728953 -14.163121)
LINESTRING (-75.728953 -14.163121, -75.779717 -14.219863)
LINESTRING (-75.779717 -14.219863, -75.84706 -14.245609)
LINESTRING (-75.84706 -14.245609, -75.862137 -14.279453)
LINESTRING (-75.862137 -14.279453, -75.933352 -14.438752)
LINESTRING (-75.933352 -14.438752, -75.966451 -14.490059)
LINESTRING (-75.966451 -14.490059, -75.985519 -14.458008)
LINESTRING (-75.985519 -14.458008, -76.036678 -14.426055)
LINESTRING (-76.036678 -14.426055, -76.003502 -14.390207)
LINESTRING (-76.003502 -14.390207, -75.986176 -14.296318)
LINESTRING (-75.986176 -14.296318, -76.033119 -14.276623)
LINESTRING (-76.033119 -14.276623, -76.071709 -14.232707)
LINESTRING (-76.071709 -14.232707, -76.071494 -14.206891)
LINESTRING (-76.071494 -14.206891, -76.021836 -14.124514)
LINESTRING (-76.021836 -14.124514, -76.026336 -14.107897)
LINESTRING (-76.026336 -14.107897, -75.957771 -14.106887)
LINESTRING (-75.957771 -14.106887, -75.922348 -14.06493)
LINESTRING (-75.922348 -14.06493, -75.824062 -14.070066)
LINESTRING (-75.824062 -14.070066, -75.739209 -14.035037)
LINESTRING (-75.739209 -14.035037, -75.728783 -14.042783)
LINESTRING (-75.639209 -14.110773, -75.71909 -14.104953)
LINESTRING (-75.71909 -14.104953, -75.718935 -14.07555)
LINESTRING (-75.718935 -14.07555, -75.674539 -14.047863)
LINESTRING (-75.674539 -14.047863, -75.606838 -14.037217)
LINESTRING (-75.606838 -14.037217, -75.586867 -14.071031)
LINESTRING (-75.586867 -14.071031, -75.639209 -14.110773)
LINESTRING (-75.05905 -14.12962, -75.090182 -14.214187)
LINESTRING (-75.090182 -14.214187, -75.158355 -14.19483)
LINESTRING (-75.158355 -14.19483, -75.171201 -14.258924)
LINESTRING (-75.171201 -14.258924, -75.193355 -14.293471)
LINESTRING (-75.193355 -14.293471, -75.232619 -14.289713)
LINESTRING (-75.232619 -14.289713, -75.235375 -14.200793)
LINESTRING (-75.235375 -14.200793, -75.243043 -14.15243)
LINESTRING (-75.243043 -14.15243, -75.226166 -14.126414)
LINESTRING (-75.226166 -14.126414, -75.239721 -14.084047)
LINESTRING (-75.239721 -14.084047, -75.210555 -14.050441)
LINESTRING (-75.210555 -14.050441, -75.16568 -14.07253)
LINESTRING (-75.16568 -14.07253, -75.108842 -14.032885)
LINESTRING (-75.108842 -14.032885, -75.05905 -14.12962)
LINESTRING (-73.615576 -14.069426, -73.614387 -14.076521)
LINESTRING (-73.614387 -14.076521, -73.628125 -14.122494)
LINESTRING (-73.628125 -14.122494, -73.656744 -14.137088)
LINESTRING (-73.656744 -14.137088, -73.70375 -14.096686)
LINESTRING (-73.70375 -14.096686, -73.689683 -14.080016)
LINESTRING (-73.689683 -14.080016, -73.621674 -14.03267)
LINESTRING (-73.621674 -14.03267, -73.615576 -14.069426)
LINESTRING (-73.890818 -14.030896, -73.912016 -14.119629)
LINESTRING (-73.912016 -14.119629, -73.970009 -14.110226)
LINESTRING (-73.970009 -14.110226, -73.986061 -14.08985)
LINESTRING (-73.986061 -14.08985, -73.930816 -14.03768)
LINESTRING (-73.930816 -14.03768, -73.890818 -14.030896)
LINESTRING (-71.212365 -14.074778, -71.21386 -14.121935)
LINESTRING (-71.21386 -14.121935, -71.275947 -14.144715)
LINESTRING (-71.275947 -14.144715, -71.342269 -14.122417)
LINESTRING (-71.342269 -14.122417, -71.420463 -14.112232)
LINESTRING (-71.420463 -14.112232, -71.44034 -14.103666)
LINESTRING (-71.44034 -14.103666, -71.439326 -14.080014)
LINESTRING (-71.439326 -14.080014, -71.409194 -14.025048)
LINESTRING (-71.409194 -14.025048, -71.309662 -14.055175)
LINESTRING (-71.309662 -14.055175, -71.253764 -14.093547)
LINESTRING (-71.253764 -14.093547, -71.212365 -14.074778)
LINESTRING (-71.723967 -14.028467, -71.699709 -14.116285)
LINESTRING (-71.699709 -14.116285, -71.679455 -14.165129)
LINESTRING (-71.679455 -14.165129, -71.676842 -14.222842)
LINESTRING (-71.676842 -14.222842, -71.69266 -14.278734)
LINESTRING (-71.69266 -14.278734, -71.759732 -14.25966)
LINESTRING (-71.759732 -14.25966, -71.740712 -14.240014)
LINESTRING (-71.740712 -14.240014, -71.763716 -14.192425)
LINESTRING (-71.763716 -14.192425, -71.876994 -14.20026)
LINESTRING (-71.876994 -14.20026, -71.917257 -14.155001)
LINESTRING (-71.917257 -14.155001, -71.901575 -14.133708)
LINESTRING (-71.901575 -14.133708, -71.912764 -14.068144)
LINESTRING (-71.912764 -14.068144, -71.872286 -14.028207)
LINESTRING (-71.872286 -14.028207, -71.853426 -14.070052)
LINESTRING (-71.853426 -14.070052, -71.775174 -14.045197)
LINESTRING (-71.775174 -14.045197, -71.723143 -14.022187)
LINESTRING (-71.723143 -14.022187, -71.723967 -14.028467)
LINESTRING (-74.070373 -14.026671, -74.085461 -14.088809)
LINESTRING (-74.085461 -14.088809, -74.039169 -14.0985)
LINESTRING (-74.039169 -14.0985, -73.999158 -14.159193)
LINESTRING (-73.999158 -14.159193, -73.950416 -14.186441)
LINESTRING (-73.950416 -14.186441, -73.97017 -14.230445)
LINESTRING (-73.97017 -14.230445, -73.896584 -14.262832)
LINESTRING (-73.896584 -14.262832, -74.030579 -14.299107)
LINESTRING (-74.030579 -14.299107, -74.095062 -14.282682)
LINESTRING (-74.095062 -14.282682, -74.185749 -14.29563)
LINESTRING (-74.185749 -14.29563, -74.226828 -14.302893)
LINESTRING (-74.226828 -14.302893, -74.284782 -14.26747)
LINESTRING (-74.284782 -14.26747, -74.317916 -14.272059)
LINESTRING (-74.317916 -14.272059, -74.366492 -14.215197)
LINESTRING (-74.366492 -14.215197, -74.412326 -14.182031)
LINESTRING (-74.412326 -14.182031, -74.422787 -14.152328)
LINESTRING (-74.422787 -14.152328, -74.39232 -14.167055)
LINESTRING (-74.39232 -14.167055, -74.305318 -14.126115)
LINESTRING (-74.305318 -14.126115, -74.207976 -14.126899)
LINESTRING (-74.207976 -14.126899, -74.17443 -14.104711)
LINESTRING (-74.17443 -14.104711, -74.116043 -14.028873)
LINESTRING (-74.116043 -14.028873, -74.070373 -14.026671)
LINESTRING (-73.2374 -14.158657, -73.299213 -14.128699)
LINESTRING (-73.299213 -14.128699, -73.287686 -14.128678)
LINESTRING (-73.287686 -14.128678, -73.275701 -14.086676)
LINESTRING (-73.275701 -14.086676, -73.237326 -14.054199)
LINESTRING (-73.237326 -14.054199, -73.183906 -14.013389)
LINESTRING (-73.183906 -14.013389, -73.219399 -14.075416)
LINESTRING (-73.219399 -14.075416, -73.216422 -14.117463)
LINESTRING (-73.216422 -14.117463, -73.2374 -14.158657)
LINESTRING (-73.156322 -14.143166, -73.169474 -14.187455)
LINESTRING (-73.169474 -14.187455, -73.219956 -14.199359)
LINESTRING (-73.219956 -14.199359, -73.234519 -14.187928)
LINESTRING (-73.234519 -14.187928, -73.2374 -14.158657)
LINESTRING (-73.2374 -14.158657, -73.216422 -14.117463)
LINESTRING (-73.216422 -14.117463, -73.219399 -14.075416)
LINESTRING (-73.219399 -14.075416, -73.183906 -14.013389)
LINESTRING (-73.183906 -14.013389, -73.183582 -14.013215)
LINESTRING (-73.183582 -14.013215, -73.18941 -14.052987)
LINESTRING (-73.18941 -14.052987, -73.156322 -14.143166)
LINESTRING (-73.026329 -14.076673, -73.019736 -14.112623)
LINESTRING (-73.019736 -14.112623, -73.078974 -14.147174)
LINESTRING (-73.078974 -14.147174, -73.122811 -14.176821)
LINESTRING (-73.122811 -14.176821, -73.125541 -14.205279)
LINESTRING (-73.125541 -14.205279, -73.156322 -14.143166)
LINESTRING (-73.156322 -14.143166, -73.18941 -14.052987)
LINESTRING (-73.18941 -14.052987, -73.183582 -14.013215)
LINESTRING (-73.183582 -14.013215, -73.134049 -14.042902)
LINESTRING (-73.134049 -14.042902, -73.099322 -14.083892)
LINESTRING (-73.099322 -14.083892, -73.026329 -14.076673)
LINESTRING (-73.822906 -14.101578, -73.805529 -14.123109)
LINESTRING (-73.805529 -14.123109, -73.712904 -14.153051)
LINESTRING (-73.712904 -14.153051, -73.77084 -14.257227)
LINESTRING (-73.77084 -14.257227, -73.773438 -14.322245)
LINESTRING (-73.773438 -14.322245, -73.798828 -14.293945)
LINESTRING (-73.798828 -14.293945, -73.809381 -14.213573)
LINESTRING (-73.809381 -14.213573, -73.841503 -14.161158)
LINESTRING (-73.841503 -14.161158, -73.880391 -14.136604)
LINESTRING (-73.880391 -14.136604, -73.91758 -14.145764)
LINESTRING (-73.91758 -14.145764, -73.950034 -14.185727)
LINESTRING (-73.950034 -14.185727, -73.986061 -14.08985)
LINESTRING (-73.986061 -14.08985, -73.970009 -14.110226)
LINESTRING (-73.970009 -14.110226, -73.912016 -14.119629)
LINESTRING (-73.912016 -14.119629, -73.890818 -14.030896)
LINESTRING (-73.890818 -14.030896, -73.882752 -14.011889)
LINESTRING (-73.882752 -14.011889, -73.822906 -14.101578)
LINESTRING (-74.90908 -14.034719, -74.783883 -14.016945)
LINESTRING (-74.783883 -14.016945, -74.772529 -14.090318)
LINESTRING (-74.772529 -14.090318, -74.825187 -14.092279)
LINESTRING (-74.825187 -14.092279, -74.878113 -14.076254)
LINESTRING (-74.878113 -14.076254, -74.896201 -14.103904)
LINESTRING (-74.896201 -14.103904, -74.974137 -14.074791)
LINESTRING (-74.974137 -14.074791, -75.02913 -14.07195)
LINESTRING (-75.02913 -14.07195, -75.024117 -14.025629)
LINESTRING (-75.024117 -14.025629, -74.971282 -14.021455)
LINESTRING (-74.971282 -14.021455, -74.90908 -14.034719)
LINESTRING (-72.46254 -14.183141, -72.479756 -14.201674)
LINESTRING (-72.479756 -14.201674, -72.484337 -14.200217)
LINESTRING (-72.484337 -14.200217, -72.542291 -14.124413)
LINESTRING (-72.542291 -14.124413, -72.587108 -14.106815)
LINESTRING (-72.587108 -14.106815, -72.612289 -14.062367)
LINESTRING (-72.612289 -14.062367, -72.574451 -14.007312)
LINESTRING (-72.574451 -14.007312, -72.56067 -14.038396)
LINESTRING (-72.56067 -14.038396, -72.52067 -14.051737)
LINESTRING (-72.52067 -14.051737, -72.501887 -14.10213)
LINESTRING (-72.501887 -14.10213, -72.462647 -14.121885)
LINESTRING (-72.462647 -14.121885, -72.46254 -14.183141)
LINESTRING (-69.770027 -14.039082, -69.805899 -14.082832)
LINESTRING (-69.805899 -14.082832, -69.838971 -14.194415)
LINESTRING (-69.838971 -14.194415, -69.849032 -14.263835)
LINESTRING (-69.849032 -14.263835, -69.887049 -14.286453)
LINESTRING (-69.887049 -14.286453, -69.929406 -14.280879)
LINESTRING (-69.929406 -14.280879, -69.986942 -14.243697)
LINESTRING (-69.986942 -14.243697, -69.994525 -14.219672)
LINESTRING (-69.994525 -14.219672, -70.046045 -14.19275)
LINESTRING (-70.046045 -14.19275, -70.121061 -14.203996)
LINESTRING (-70.121061 -14.203996, -70.102447 -14.162477)
LINESTRING (-70.102447 -14.162477, -70.132611 -14.118848)
LINESTRING (-70.132611 -14.118848, -69.95374 -14.047168)
LINESTRING (-69.95374 -14.047168, -69.895497 -14.012764)
LINESTRING (-69.895497 -14.012764, -69.859046 -14.028477)
LINESTRING (-69.859046 -14.028477, -69.813223 -14.010994)
LINESTRING (-69.813223 -14.010994, -69.770027 -14.039082)
LINESTRING (-75.755047 -14.00884, -75.739209 -14.035037)
LINESTRING (-75.739209 -14.035037, -75.824062 -14.070066)
LINESTRING (-75.824062 -14.070066, -75.922348 -14.06493)
LINESTRING (-75.922348 -14.06493, -75.957771 -14.106887)
LINESTRING (-75.957771 -14.106887, -76.026336 -14.107897)
LINESTRING (-76.026336 -14.107897, -75.986541 -14.069486)
LINESTRING (-75.986541 -14.069486, -75.997719 -14.027762)
LINESTRING (-75.997719 -14.027762, -75.925928 -14.009287)
LINESTRING (-75.925928 -14.009287, -75.884178 -14.017222)
LINESTRING (-75.884178 -14.017222, -75.755047 -14.00884)
LINESTRING (-72.564987 -13.995176, -72.492221 -14.033887)
LINESTRING (-72.492221 -14.033887, -72.445803 -14.015037)
LINESTRING (-72.445803 -14.015037, -72.422291 -14.066966)
LINESTRING (-72.422291 -14.066966, -72.368558 -14.079731)
LINESTRING (-72.368558 -14.079731, -72.351736 -14.139707)
LINESTRING (-72.351736 -14.139707, -72.381717 -14.168185)
LINESTRING (-72.381717 -14.168185, -72.386336 -14.206684)
LINESTRING (-72.386336 -14.206684, -72.421008 -14.208369)
LINESTRING (-72.421008 -14.208369, -72.46254 -14.183141)
LINESTRING (-72.46254 -14.183141, -72.462647 -14.121885)
LINESTRING (-72.462647 -14.121885, -72.501887 -14.10213)
LINESTRING (-72.501887 -14.10213, -72.52067 -14.051737)
LINESTRING (-72.52067 -14.051737, -72.56067 -14.038396)
LINESTRING (-72.56067 -14.038396, -72.574451 -14.007312)
LINESTRING (-72.574451 -14.007312, -72.564987 -13.995176)
LINESTRING (-71.452158 -14.051213, -71.508396 -14.09913)
LINESTRING (-71.508396 -14.09913, -71.546317 -14.090181)
LINESTRING (-71.546317 -14.090181, -71.52747 -14.056967)
LINESTRING (-71.52747 -14.056967, -71.558407 -14.008886)
LINESTRING (-71.558407 -14.008886, -71.49357 -13.98648)
LINESTRING (-71.49357 -13.98648, -71.477196 -14.037358)
LINESTRING (-71.477196 -14.037358, -71.452158 -14.051213)
LINESTRING (-73.885394 -13.996437, -73.882752 -14.011889)
LINESTRING (-73.882752 -14.011889, -73.890818 -14.030896)
LINESTRING (-73.890818 -14.030896, -73.930816 -14.03768)
LINESTRING (-73.930816 -14.03768, -73.986061 -14.08985)
LINESTRING (-73.986061 -14.08985, -73.950034 -14.185727)
LINESTRING (-73.950034 -14.185727, -73.950416 -14.186441)
LINESTRING (-73.950416 -14.186441, -73.999158 -14.159193)
LINESTRING (-73.999158 -14.159193, -74.039169 -14.0985)
LINESTRING (-74.039169 -14.0985, -74.085461 -14.088809)
LINESTRING (-74.085461 -14.088809, -74.070373 -14.026671)
LINESTRING (-74.070373 -14.026671, -74.049783 -13.98265)
LINESTRING (-74.049783 -13.98265, -74.00984 -14.030607)
LINESTRING (-74.00984 -14.030607, -73.885394 -13.996437)
LINESTRING (-75.596605 -13.972891, -75.641637 -14.007932)
LINESTRING (-75.641637 -14.007932, -75.606838 -14.037217)
LINESTRING (-75.606838 -14.037217, -75.674539 -14.047863)
LINESTRING (-75.674539 -14.047863, -75.727664 -14.051894)
LINESTRING (-75.727664 -14.051894, -75.728783 -14.042783)
LINESTRING (-75.728783 -14.042783, -75.722523 -13.970713)
LINESTRING (-75.722523 -13.970713, -75.671117 -13.978738)
LINESTRING (-75.671117 -13.978738, -75.596605 -13.972891)
LINESTRING (-72.749176 -13.966531, -72.717162 -13.98362)
LINESTRING (-72.717162 -13.98362, -72.721441 -14.021388)
LINESTRING (-72.721441 -14.021388, -72.674346 -14.074646)
LINESTRING (-72.674346 -14.074646, -72.6369 -14.063111)
LINESTRING (-72.6369 -14.063111, -72.65668 -14.085728)
LINESTRING (-72.65668 -14.085728, -72.689161 -14.150624)
LINESTRING (-72.689161 -14.150624, -72.711014 -14.205944)
LINESTRING (-72.711014 -14.205944, -72.8327 -14.2186)
LINESTRING (-72.8327 -14.2186, -72.879613 -14.244635)
LINESTRING (-72.879613 -14.244635, -72.88491 -14.233875)
LINESTRING (-72.88491 -14.233875, -72.892354 -14.170394)
LINESTRING (-72.892354 -14.170394, -72.851231 -14.094066)
LINESTRING (-72.851231 -14.094066, -72.817205 -14.095455)
LINESTRING (-72.817205 -14.095455, -72.788921 -13.980462)
LINESTRING (-72.788921 -13.980462, -72.757976 -13.963445)
LINESTRING (-72.757976 -13.963445, -72.749176 -13.966531)
LINESTRING (-75.008467 -13.988478, -74.933578 -13.98365)
LINESTRING (-74.933578 -13.98365, -74.90908 -14.034719)
LINESTRING (-74.90908 -14.034719, -74.971282 -14.021455)
LINESTRING (-74.971282 -14.021455, -75.024117 -14.025629)
LINESTRING (-75.024117 -14.025629, -75.02913 -14.07195)
LINESTRING (-75.02913 -14.07195, -75.05905 -14.12962)
LINESTRING (-75.05905 -14.12962, -75.108842 -14.032885)
LINESTRING (-75.108842 -14.032885, -75.095059 -13.967314)
LINESTRING (-75.095059 -13.967314, -75.040914 -13.962523)
LINESTRING (-75.040914 -13.962523, -75.008467 -13.988478)
LINESTRING (-73.61968 -14.016693, -73.621674 -14.03267)
LINESTRING (-73.621674 -14.03267, -73.689683 -14.080016)
LINESTRING (-73.689683 -14.080016, -73.703045 -14.01256)
LINESTRING (-73.703045 -14.01256, -73.694205 -13.969407)
LINESTRING (-73.694205 -13.969407, -73.64816 -13.95111)
LINESTRING (-73.64816 -13.95111, -73.61968 -14.016693)
LINESTRING (-71.558407 -14.008886, -71.52747 -14.056967)
LINESTRING (-71.52747 -14.056967, -71.546317 -14.090181)
LINESTRING (-71.546317 -14.090181, -71.583408 -14.10113)
LINESTRING (-71.583408 -14.10113, -71.595727 -14.149887)
LINESTRING (-71.595727 -14.149887, -71.699709 -14.116285)
LINESTRING (-71.699709 -14.116285, -71.723967 -14.028467)
LINESTRING (-71.723967 -14.028467, -71.670388 -14.03057)
LINESTRING (-71.670388 -14.03057, -71.655182 -13.983248)
LINESTRING (-71.655182 -13.983248, -71.629316 -13.963047)
LINESTRING (-71.629316 -13.963047, -71.589963 -13.955483)
LINESTRING (-71.589963 -13.955483, -71.558407 -14.008886)
LINESTRING (-75.095059 -13.967314, -75.108842 -14.032885)
LINESTRING (-75.108842 -14.032885, -75.16568 -14.07253)
LINESTRING (-75.16568 -14.07253, -75.210555 -14.050441)
LINESTRING (-75.210555 -14.050441, -75.219191 -14.048929)
LINESTRING (-75.219191 -14.048929, -75.190424 -13.986885)
LINESTRING (-75.190424 -13.986885, -75.144111 -13.956057)
LINESTRING (-75.144111 -13.956057, -75.095059 -13.967314)
LINESTRING (-71.9382 -13.97943, -71.944244 -14.000914)
LINESTRING (-71.944244 -14.000914, -71.912764 -14.068144)
LINESTRING (-71.912764 -14.068144, -71.901575 -14.133708)
LINESTRING (-71.901575 -14.133708, -71.917257 -14.155001)
LINESTRING (-71.917257 -14.155001, -71.933964 -14.111745)
LINESTRING (-71.933964 -14.111745, -71.96777 -14.102459)
LINESTRING (-71.96777 -14.102459, -72.010335 -14.138414)
LINESTRING (-72.010335 -14.138414, -72.058588 -14.108344)
LINESTRING (-72.058588 -14.108344, -72.067902 -14.076543)
LINESTRING (-72.067902 -14.076543, -72.051674 -14.012387)
LINESTRING (-72.051674 -14.012387, -72.055676 -13.934853)
LINESTRING (-72.055676 -13.934853, -71.993268 -13.94424)
LINESTRING (-71.993268 -13.94424, -71.9382 -13.97943)
LINESTRING (-73.237326 -14.054199, -73.275701 -14.086676)
LINESTRING (-73.275701 -14.086676, -73.287686 -14.128678)
LINESTRING (-73.287686 -14.128678, -73.336641 -14.073263)
LINESTRING (-73.336641 -14.073263, -73.372719 -14.071341)
LINESTRING (-73.372719 -14.071341, -73.378751 -14.033554)
LINESTRING (-73.378751 -14.033554, -73.345719 -13.936988)
LINESTRING (-73.345719 -13.936988, -73.295075 -13.946919)
LINESTRING (-73.295075 -13.946919, -73.252113 -14.047127)
LINESTRING (-73.252113 -14.047127, -73.237326 -14.054199)
LINESTRING (-75.722523 -13.970713, -75.728783 -14.042783)
LINESTRING (-75.728783 -14.042783, -75.739209 -14.035037)
LINESTRING (-75.739209 -14.035037, -75.755047 -14.00884)
LINESTRING (-75.755047 -14.00884, -75.742754 -13.933861)
LINESTRING (-75.742754 -13.933861, -75.713213 -13.929975)
LINESTRING (-75.713213 -13.929975, -75.722523 -13.970713)
LINESTRING (-69.551278 -13.915586, -69.512683 -13.923516)
LINESTRING (-69.512683 -13.923516, -69.485989 -14.020256)
LINESTRING (-69.485989 -14.020256, -69.511191 -14.043726)
LINESTRING (-69.511191 -14.043726, -69.513871 -14.097621)
LINESTRING (-69.513871 -14.097621, -69.544449 -14.153059)
LINESTRING (-69.544449 -14.153059, -69.589919 -14.198629)
LINESTRING (-69.589919 -14.198629, -69.705982 -14.229167)
LINESTRING (-69.705982 -14.229167, -69.672494 -14.127748)
LINESTRING (-69.672494 -14.127748, -69.612375 -14.052352)
LINESTRING (-69.612375 -14.052352, -69.641925 -14.006444)
LINESTRING (-69.641925 -14.006444, -69.619557 -13.983736)
LINESTRING (-69.619557 -13.983736, -69.621854 -13.941198)
LINESTRING (-69.621854 -13.941198, -69.551278 -13.915586)
LINESTRING (-73.594867 -14.064523, -73.615576 -14.069426)
LINESTRING (-73.615576 -14.069426, -73.621674 -14.03267)
LINESTRING (-73.621674 -14.03267, -73.61968 -14.016693)
LINESTRING (-73.61968 -14.016693, -73.578916 -14.00941)
LINESTRING (-73.578916 -14.00941, -73.553156 -13.92633)
LINESTRING (-73.553156 -13.92633, -73.514353 -13.911582)
LINESTRING (-73.514353 -13.911582, -73.492082 -13.950713)
LINESTRING (-73.492082 -13.950713, -73.529346 -13.977758)
LINESTRING (-73.529346 -13.977758, -73.54946 -14.026006)
